year,mo,da,temp,min,max,prcp
2019,01,28,79.9,69.6,90.9,0.0
2019,01,12,80.0,68.5,94.1,0.0
2019,01,06,79.8,68.4,91.2,0.0
2019,01,30,80.4,68.0,91.4,0.0
2019,01,06,80.8,66.7,94.1,0.0
2019,01,06,82.4,75.2,90.5,0.0
2019,01,29,77.7,62.1,93.4,0.0
2019,01,30,79.8,70.7,91.9,0.0
2019,01,20,80.1,68.9,93.2,0.0
2019,01,03,72.8,64.4,77.0,0.0
2019,01,20,81.5,69.8,95.5,0.0
2019,01,11,83.1,73.0,93.2,0.0
2019,01,04,73.5,65.3,83.8,0.0
2019,01,23,74.1,63.7,88.2,0.0
2019,01,03,70.6,59.9,79.7,0.0
2019,01,07,83.5,76.8,90.9,0.0
2019,01,29,71.7,63.1,88.7,0.0
2019,01,24,79.9,71.2,90.0,0.0
2019,01,01,75.8,66.9,87.3,0.0
2019,01,27,72.9,59.2,88.7,0.0
2019,01,02,72.0,58.1,83.8,0.0
2019,01,22,82.0,77.0,90.0,0.0
2019,01,15,75.7,63.7,89.6,0.0
2019,01,15,79.4,73.2,89.6,0.0
2019,01,22,77.5,70.7,89.1,0.0
2019,01,17,78.6,68.9,91.9,0.0
2019,01,02,75.4,66.9,86.7,0.0
2019,01,11,79.8,73.4,89.1,0.0
2019,01,24,80.6,73.8,88.7,0.01
2019,01,01,77.6,69.8,89.6,0.0
2019,01,17,76.4,64.4,89.6,0.0
2019,01,04,75.9,70.0,82.4,0.0
2019,01,01,78.3,70.2,86.0,0.0
2019,01,13,83.7,73.2,94.5,0.0
2019,01,27,78.0,66.2,92.1,0.0
2019,01,08,81.9,71.8,93.2,0.0
2019,01,05,78.6,67.6,87.4,0.0
2019,01,27,71.8,60.3,89.1,0.0
2019,01,19,82.2,73.0,90.7,0.0
2019,01,07,82.3,77.9,86.7,0.08
2019,01,02,77.1,70.3,86.0,0.0
2019,01,23,71.9,60.8,87.8,0.0
2019,01,14,78.5,67.6,89.6,0.0
2019,01,27,71.6,62.6,88.2,0.0
2019,01,09,68.6,63.0,74.3,0.01
2019,01,03,66.2,57.2,76.3,0.0
2019,01,10,74.6,68.5,83.1,0.01
2019,01,11,73.4,64.9,86.0,0.0
2019,01,31,81.4,69.8,92.3,0.0
2019,01,11,82.6,74.3,92.3,0.0
2019,01,14,84.5,73.9,95.2,0.0
2019,01,13,83.7,73.8,93.9,0.0
2019,01,18,77.0,72.5,83.5,0.0
2019,01,23,75.6,67.1,86.9,0.0
2019,01,21,81.3,73.2,93.2,0.0
2019,01,29,80.3,69.3,94.1,0.0
2019,01,12,84.8,76.1,94.5,0.0
2019,01,25,74.7,58.6,91.8,0.0
2019,01,08,72.2,70.9,75.9,1.26
2019,01,15,84.6,75.2,94.3,0.0
2019,01,20,78.9,70.5,90.5,0.0
2019,01,19,79.2,66.6,89.2,0.0
2019,01,20,80.3,73.8,86.7,0.0
2019,01,01,78.6,73.6,81.5,0.0
2019,01,06,82.6,74.8,90.7,0.0
2019,01,03,69.7,59.0,82.2,0.0
2019,01,30,79.3,67.3,89.6,0.0
2019,01,17,75.3,66.0,87.3,0.0
2019,01,30,69.8,56.3,87.8,0.0
2019,01,15,84.3,76.3,92.3,0.0
2019,01,27,75.1,63.3,85.6,0.0
2019,01,08,82.4,81.1,83.7,0.0
2019,01,24,79.7,68.9,90.7,0.0
2019,01,03,77.8,68.4,85.8,0.0
2019,01,05,78.0,73.8,82.6,0.0
2019,01,02,71.6,63.5,86.0,0.0
2019,01,19,75.6,65.3,87.8,0.0
2019,01,30,76.4,64.4,88.9,0.0
2019,01,12,80.1,76.3,86.5,0.11
2019,01,04,76.9,74.3,80.6,0.0
2019,01,07,84.1,76.5,91.6,0.0
2019,01,31,82.9,75.2,90.7,0.0
2019,01,11,84.1,71.6,94.1,0.0
2019,01,12,78.8,68.0,91.6,0.0
2019,01,19,80.3,70.0,90.1,0.0
2019,01,18,76.8,67.8,84.2,0.0
2019,01,19,79.2,70.2,90.7,0.0
2019,01,21,80.0,72.3,90.0,0.0
2019,01,27,74.9,63.5,87.1,0.0
2019,01,03,78.2,63.9,87.8,0.0
2019,01,14,80.4,75.2,86.5,0.0
2019,01,12,85.7,73.6,96.8,0.0
2019,01,02,73.3,60.6,84.2,0.0
2019,01,26,75.1,64.0,85.5,0.0
2019,01,02,78.8,71.2,88.2,0.0
2019,01,21,79.6,69.1,87.3,0.0
2019,01,04,79.2,72.5,83.5,0.0
2019,01,31,80.4,68.0,91.0,0.0
2019,01,25,76.2,62.1,88.9,0.0
2019,01,29,81.9,71.4,91.8,0.0
2019,01,31,85.5,76.6,94.6,0.0
2019,01,24,69.6,56.7,88.0,0.0
2019,01,13,73.2,62.4,89.6,0.0
2019,01,02,79.3,72.3,87.4,0.73
2019,01,01,75.4,66.2,86.9,0.0
2019,01,28,75.4,60.4,89.6,0.0
2019,01,03,77.0,65.5,85.1,0.0
2019,01,07,78.8,67.1,93.9,0.0
2019,01,02,76.2,68.2,86.0,0.0
2019,01,03,68.6,55.8,84.2,0.0
2019,01,21,82.2,73.4,92.7,0.0
2019,01,28,80.7,68.0,93.2,0.0
2019,01,23,80.8,72.3,87.3,0.0
2019,01,02,80.3,72.7,85.1,0.15
2019,01,08,81.2,69.8,91.9,0.0
2019,01,10,81.3,70.2,91.4,0.0
2019,01,08,82.3,71.6,90.5,0.0
2019,01,13,74.0,64.8,89.6,0.0
2019,01,31,80.8,68.4,93.6,0.0
2019,01,04,79.2,75.6,84.9,0.01
2019,01,09,75.0,68.0,84.6,0.0
2019,01,09,79.0,69.8,89.8,0.0
2019,01,14,82.1,77.0,86.4,0.0
2019,01,30,81.8,72.9,91.0,0.0
2019,01,13,75.1,66.6,87.8,0.0
2019,01,03,77.1,71.6,79.7,0.0
2019,01,09,74.6,68.0,83.3,0.06
2019,01,02,70.5,60.6,80.6,0.0
2019,01,28,78.5,66.0,90.3,0.0
2019,01,12,81.7,72.7,94.1,0.0
2019,01,30,74.6,57.2,90.9,0.0
2019,01,17,76.8,67.1,88.9,0.0
2019,01,30,80.7,68.7,91.4,0.0
2019,01,02,81.5,72.9,89.2,0.0
2019,01,22,75.5,65.3,89.1,0.0
2019,01,01,76.6,64.9,86.5,0.0
2019,01,31,81.1,73.0,91.9,0.0
2019,01,09,75.8,69.1,86.0,0.01
2019,01,30,70.3,51.4,89.6,0.0
2019,01,22,75.2,64.4,88.0,0.0
2019,01,23,73.8,62.4,88.3,0.0
2019,01,07,82.3,73.4,86.9,0.0
2019,01,17,82.4,73.4,91.4,0.0
2019,01,18,81.3,75.4,90.1,0.0
2019,01,22,80.9,71.6,86.0,0.0
2019,01,17,84.5,75.2,92.8,0.0
2019,01,06,78.1,66.7,87.8,0.0
2019,01,21,78.3,68.4,88.7,0.0
2019,01,18,76.7,72.7,80.6,0.0
2019,01,27,76.3,66.7,88.7,0.0
2019,01,31,80.8,68.4,93.2,0.0
2019,01,15,71.6,61.3,82.9,0.0
2019,01,30,71.1,58.5,86.2,0.0
2019,01,18,79.3,74.3,88.7,0.0
2019,01,18,78.5,69.3,91.4,0.0
2019,01,11,80.1,69.3,92.3,0.0
2019,01,30,79.0,67.3,89.6,0.0
2019,01,05,78.8,65.5,93.6,0.0
2019,01,27,75.1,62.6,91.4,0.0
2019,01,09,82.9,76.6,90.9,0.0
2019,01,27,79.5,70.7,90.0,0.0
2019,01,30,80.6,67.5,94.6,0.0
2019,01,17,72.0,60.3,88.7,0.0
2019,01,10,82.8,75.6,89.6,0.0
2019,01,07,80.9,69.8,91.8,0.0
2019,01,10,81.2,70.0,91.8,0.0
2019,01,06,80.7,72.1,88.9,0.04
2019,01,02,76.4,64.9,88.2,0.0
2019,01,14,81.6,76.1,86.9,0.0
2019,01,06,73.3,67.6,83.3,0.0
2019,01,17,80.0,75.4,86.5,0.48
2019,01,21,82.2,73.6,89.6,0.0
2019,01,08,80.9,71.6,90.0,0.0
2019,01,17,81.9,72.5,92.3,0.0
2019,01,13,78.8,69.8,90.0,0.0
2019,01,26,76.3,68.0,88.3,0.0
2019,01,15,78.2,67.3,91.2,0.0
2019,01,06,76.9,69.3,83.7,0.0
2019,01,13,81.6,73.4,91.4,0.0
2019,01,18,79.0,69.8,89.6,0.0
2019,01,24,77.2,66.4,90.7,0.0
2019,01,28,75.4,60.8,92.3,0.0
2019,01,29,81.1,73.8,90.5,0.0
2019,01,30,80.9,72.0,88.9,0.0
2019,01,24,76.8,64.6,89.6,0.0
2019,01,07,81.3,71.4,91.4,0.0
2019,01,11,80.1,70.2,91.4,0.0
2019,01,09,81.4,70.2,92.8,0.0
2019,01,03,76.4,65.8,88.0,0.0
2019,01,08,71.4,68.9,77.0,0.61
2019,01,07,81.3,76.1,89.6,0.05
2019,01,09,80.5,73.6,90.5,0.0
2019,01,23,83.8,78.1,92.7,0.0
2019,01,28,70.9,57.2,84.6,0.0
2019,01,25,81.6,74.3,93.2,0.0
2019,01,27,80.8,73.0,90.0,0.0
2019,01,18,79.0,66.6,90.5,0.0
2019,01,09,71.8,69.8,77.4,0.28
2019,01,23,72.6,61.5,88.2,0.0
2019,01,18,81.2,74.3,90.0,0.0
2019,01,31,84.6,70.2,95.9,0.0
2019,01,09,79.6,70.7,90.5,0.0
2019,01,05,78.5,71.8,86.0,0.0
2019,01,19,77.9,69.1,86.9,0.0
2019,01,01,75.9,67.6,86.9,0.0
2019,01,31,79.0,65.7,92.5,0.0
2019,01,20,80.3,70.5,90.3,0.0
2019,01,20,80.5,74.8,88.3,0.0
2019,01,27,79.8,70.5,89.6,0.0
2019,01,16,80.0,72.7,90.3,0.0
2019,01,19,77.7,65.5,88.5,0.0
2019,01,28,74.1,60.3,86.0,0.0
2019,01,27,80.3,64.8,92.5,0.0
2019,01,29,81.7,78.1,86.9,0.0
2019,01,08,78.8,69.1,88.7,0.0
2019,01,09,79.8,70.9,88.5,0.0
2019,01,21,77.6,67.6,89.1,0.0
2019,01,08,81.7,73.0,91.4,0.0
2019,01,17,59.2,55.9,63.5,0.0
2019,01,18,60.2,56.5,64.6,0.0
2019,01,04,74.6,67.3,83.1,0.0
2019,01,15,79.3,68.4,91.4,0.0
2019,01,27,78.1,68.5,88.7,0.0
2019,01,16,80.4,72.5,91.4,0.0
2019,01,24,77.0,67.1,90.9,0.0
2019,01,22,76.6,67.5,89.1,0.0
2019,01,06,78.7,72.5,86.9,0.09
2019,01,09,80.3,73.2,89.6,0.0
2019,01,02,80.3,73.4,89.1,0.01
2019,01,27,78.5,70.9,89.4,0.0
2019,01,23,73.5,62.1,87.8,0.0
2019,01,23,73.2,59.9,86.5,0.0
2019,01,24,75.5,61.5,88.2,0.0
2019,01,08,77.0,63.3,89.8,0.0
2019,01,10,77.7,64.6,90.7,0.0
2019,01,14,76.7,64.8,89.6,0.0
2019,01,09,82.5,72.9,92.7,0.0
2019,01,26,79.1,67.5,89.6,0.0
2019,01,02,74.6,63.9,87.4,0.0
2019,01,05,70.9,61.3,81.0,0.0
2019,01,21,73.3,58.3,89.8,0.0
2019,01,10,80.2,71.1,90.0,0.0
2019,01,15,79.2,69.3,88.5,0.0
2019,01,31,81.4,75.4,88.7,0.0
2019,01,22,72.5,60.8,86.0,0.0
2019,01,07,77.7,74.8,81.7,2.31
2019,01,12,84.4,73.9,96.8,0.0
2019,01,22,71.0,60.8,83.3,0.0
2019,01,16,71.9,62.2,88.7,0.0
2019,01,24,65.4,54.1,78.8,0.0
2019,01,08,84.6,78.4,93.6,0.0
2019,01,13,83.0,74.8,93.2,0.0
2019,01,03,74.0,61.3,84.0,0.0
2019,01,08,76.3,73.4,80.1,0.22
2019,01,11,83.7,74.8,94.5,0.0
2019,01,10,80.4,74.1,88.3,0.0
2019,01,28,72.7,59.4,86.0,0.0
2019,01,04,77.4,68.5,86.0,0.0
2019,01,06,80.5,71.2,91.4,0.0
2019,01,16,79.8,71.2,91.4,0.0
2019,01,29,79.3,64.6,94.1,0.0
2019,01,12,79.4,71.2,86.5,0.1
2019,01,23,75.6,65.1,87.8,0.0
2019,01,10,77.6,68.0,87.8,0.0
2019,01,15,75.2,65.7,88.9,0.0
2019,01,02,76.7,64.9,88.3,0.0
2019,01,17,82.1,71.2,91.8,0.0
2019,01,11,81.6,75.2,88.7,0.0
2019,01,01,71.5,62.8,84.9,0.0
2019,01,05,78.7,73.0,84.2,0.0
2019,01,08,78.4,75.2,82.6,0.0
2019,01,13,79.1,67.5,89.6,0.0
2019,01,15,69.6,62.1,81.5,0.04
2019,01,13,79.2,73.8,86.5,0.0
2019,01,28,80.1,72.3,89.2,0.14
2019,01,21,80.3,68.0,91.0,0.0
2019,01,11,79.8,68.5,89.8,0.0
2019,01,30,81.9,68.2,93.9,0.0
2019,01,21,80.9,76.6,83.3,0.0
2019,01,24,81.8,73.4,90.5,0.0
2019,01,03,77.4,66.6,88.2,0.0
2019,01,08,81.0,71.4,92.8,0.0
2019,01,17,70.0,59.0,80.6,0.0
2019,01,03,77.7,70.5,83.7,0.0
2019,01,08,76.8,73.6,81.0,0.07
2019,01,02,76.5,69.8,85.1,0.0
2019,01,23,77.8,66.2,90.5,0.0
2019,01,08,81.3,75.9,86.9,0.0
2019,01,23,77.1,63.5,92.3,0.0
2019,01,11,80.7,72.1,91.4,0.0
2019,01,04,76.5,63.9,82.6,0.0
2019,01,09,80.7,76.1,86.5,0.0
2019,01,30,80.0,66.2,94.3,0.0
2019,01,19,81.3,73.4,90.0,0.0
2019,01,18,76.1,65.8,86.2,0.0
2019,01,19,81.8,75.6,87.4,0.01
2019,01,11,81.8,77.0,84.7,0.0
2019,01,29,76.3,61.7,89.6,0.0
2019,01,18,74.5,63.9,84.9,0.0
2019,01,07,62.3,60.4,64.4,0.0
2019,01,03,77.7,72.7,82.4,0.0
2019,01,26,76.1,61.5,86.2,0.0
2019,01,09,82.4,79.2,83.3,0.0
2019,01,24,77.7,66.2,93.2,0.0
2019,01,17,78.6,73.4,87.3,0.56
2019,01,18,71.3,63.1,82.4,0.0
2019,01,22,77.9,69.8,88.2,0.0
2019,01,13,75.4,65.3,87.1,0.0
2019,01,24,72.8,60.8,84.6,0.0
2019,01,25,72.0,59.9,87.8,0.0
2019,01,05,72.2,60.8,84.6,0.0
2019,01,03,79.3,69.8,89.1,0.0
2019,01,23,73.3,61.5,88.7,0.0
2019,01,07,81.5,72.5,93.2,0.0
2019,01,23,76.1,62.6,90.0,0.0
2019,01,20,80.9,72.5,90.1,0.0
2019,01,19,81.2,72.0,90.0,0.0
2019,01,28,82.9,77.0,90.9,0.0
2019,01,30,81.8,73.8,91.6,0.0
2019,01,29,75.9,63.0,90.0,0.0
2019,01,13,79.9,74.7,88.2,0.26
2019,01,06,76.4,65.8,85.1,0.0
2019,01,24,75.9,63.3,88.7,0.0
2019,01,04,73.6,65.3,84.0,0.0
2019,01,24,77.6,68.0,86.9,0.0
2019,01,11,74.2,65.7,88.2,0.0
2019,01,13,70.7,63.5,80.6,0.0
2019,01,01,70.0,64.0,77.2,0.33
2019,01,01,57.9,54.7,59.0,0.06
2019,01,24,61.4,55.8,68.4,0.0
2019,01,25,79.6,70.5,92.5,0.0
2019,01,26,78.1,68.4,88.0,0.0
2019,01,08,79.5,68.0,91.9,0.0
2019,01,19,78.8,73.6,83.8,0.8
2019,01,21,78.0,68.9,87.8,0.0
2019,01,31,78.5,66.9,92.3,0.0
2019,01,23,80.8,72.0,90.9,0.0
2019,01,30,81.4,73.9,87.8,0.0
2019,01,25,78.4,61.7,93.2,0.0
2019,01,28,73.9,60.6,87.8,0.0
2019,01,09,71.6,66.9,78.8,0.13
2019,01,29,71.9,58.5,86.9,0.0
2019,01,26,78.3,65.8,90.5,0.0
2019,01,29,76.4,62.2,89.6,0.0
2019,01,26,76.8,61.7,89.6,0.0
2019,01,21,76.3,62.2,92.8,0.0
2019,01,05,80.7,75.2,86.0,0.0
2019,01,01,76.9,70.0,84.9,0.0
2019,01,29,80.5,68.4,89.8,0.0
2019,01,11,82.1,70.7,93.9,0.0
2019,01,06,80.3,75.0,86.9,0.01
2019,01,11,81.5,73.9,87.8,0.0
2019,01,25,80.0,65.3,95.2,0.0
2019,01,04,78.0,72.7,80.6,0.0
2019,01,20,78.4,67.3,91.4,0.0
2019,01,14,78.6,68.9,88.7,0.0
2019,01,12,84.7,77.7,92.5,0.0
2019,01,17,72.8,64.8,86.5,0.0
2019,01,14,84.1,72.9,94.1,0.0
2019,01,13,85.2,77.9,93.2,0.0
2019,01,28,76.7,64.4,89.6,0.0
2019,01,16,83.8,79.3,89.2,0.0
2019,01,22,75.9,64.4,87.8,0.0
2019,01,01,78.2,71.6,83.3,0.0
2019,01,01,75.5,68.4,85.5,0.0
2019,01,04,77.0,67.8,86.9,0.0
2019,01,21,82.3,72.0,94.1,0.0
2019,01,28,80.1,72.0,92.7,0.0
2019,01,24,79.5,68.9,91.4,0.0
2019,01,30,81.9,75.7,90.0,0.0
2019,01,28,69.4,58.1,83.3,0.0
2019,01,25,80.8,68.7,94.3,0.0
2019,01,23,83.7,76.1,90.9,0.0
2019,01,16,80.5,71.2,91.4,0.0
2019,01,05,79.1,73.4,88.0,0.0
2019,01,04,72.5,68.9,76.3,0.0
2019,01,03,78.9,74.7,82.4,0.0
2019,01,26,79.9,68.0,92.8,0.0
2019,01,12,84.1,75.4,95.0,0.0
2019,01,22,78.4,73.4,85.5,1.48
2019,01,31,79.7,70.7,93.2,0.0
2019,01,16,80.7,72.7,91.8,0.0
2019,01,02,68.6,55.4,84.6,0.0
2019,01,17,78.3,69.1,90.5,0.0
2019,01,16,79.7,66.2,91.0,0.0
2019,01,28,75.4,61.3,90.1,0.0
2019,01,08,81.7,69.3,92.8,0.0
2019,01,14,77.9,68.2,88.0,0.0
2019,01,20,76.2,64.2,91.4,0.0
2019,01,01,75.7,65.3,87.8,0.0
2019,01,15,77.6,68.0,88.0,0.0
2019,01,18,82.8,72.9,93.6,0.0
2019,01,16,77.6,68.0,87.8,0.0
2019,01,15,83.9,79.7,91.0,0.0
2019,01,14,73.0,64.8,90.5,0.0
2019,01,22,71.8,60.1,86.0,0.0
2019,01,25,69.3,56.3,88.9,0.0
2019,01,19,78.2,68.0,88.7,0.0
2019,01,23,74.0,62.8,86.9,0.0
2019,01,04,71.0,59.0,83.7,0.0
2019,01,13,74.5,64.9,90.5,0.0
2019,01,16,83.8,70.7,91.4,0.0
2019,01,25,70.2,59.0,86.0,0.0
2019,01,03,72.6,59.2,80.6,0.0
2019,01,24,72.9,60.6,87.8,0.0
2019,01,30,78.2,64.4,90.1,0.0
2019,01,01,65.5,51.6,79.3,0.0
2019,01,03,70.2,54.9,81.5,0.0
2019,01,27,79.9,69.8,89.6,0.0
2019,01,12,79.2,73.0,86.9,0.89
2019,01,02,80.3,72.1,87.8,0.0
2019,01,29,76.7,63.3,89.2,0.0
2019,01,06,79.9,71.6,89.1,0.0
2019,01,13,81.3,69.3,94.1,0.0
2019,01,13,80.8,70.7,93.2,0.13
2019,01,15,77.6,64.4,89.6,0.0
2019,01,09,80.9,73.2,88.2,0.0
2019,01,26,79.2,68.0,91.2,0.0
2019,01,25,72.9,59.7,90.7,0.0
2019,01,25,77.1,66.0,89.2,0.0
2019,01,17,80.3,71.1,90.7,0.0
2019,01,31,80.0,73.4,86.7,0.0
2019,01,09,79.2,70.7,88.7,0.0
2019,01,14,73.2,61.2,88.7,0.0
2019,01,23,70.7,59.9,86.0,0.0
2019,01,26,64.5,55.4,75.4,0.0
2019,01,14,80.0,72.1,90.5,0.0
2019,01,30,79.7,73.0,87.8,0.0
2019,01,22,73.4,63.5,84.2,0.0
2019,01,27,78.8,72.9,87.8,0.0
2019,01,04,79.6,77.0,81.9,0.01
2019,01,13,83.7,73.9,93.2,0.0
2019,01,07,81.7,73.9,89.8,0.0
2019,01,15,83.9,74.3,93.2,0.0
2019,01,19,79.3,66.4,90.0,0.0
2019,01,01,79.2,73.4,86.5,1.22
2019,01,20,85.2,73.9,95.9,0.0
2019,01,01,81.2,74.3,92.3,0.02
2019,01,31,82.6,66.2,94.1,0.0
2019,01,05,76.0,65.1,87.4,0.0
2019,01,19,75.6,63.5,86.4,0.0
2019,01,20,76.4,65.3,90.0,0.0
2019,01,14,80.8,76.1,88.7,0.02
2019,01,09,81.0,72.3,92.3,0.0
2019,01,20,72.9,59.9,89.2,0.0
2019,01,27,67.3,52.2,84.6,0.0
2019,01,18,75.6,65.7,90.0,0.0
2019,01,17,80.7,71.1,93.4,0.0
2019,01,09,82.0,74.7,87.1,0.85
2019,01,24,82.8,73.4,91.4,0.0
2019,01,12,79.9,69.8,93.6,0.0
2019,01,21,75.4,64.8,87.8,0.0
2019,01,22,78.2,69.8,90.9,0.0
2019,01,02,68.3,59.9,78.8,0.0
2019,01,30,72.7,60.6,86.0,0.0
2019,01,22,62.8,57.0,69.8,0.0
2019,01,18,82.8,78.6,87.4,0.0
2019,01,14,82.4,81.0,83.7,0.13
2019,01,02,67.3,53.4,81.0,0.0
2019,01,26,78.7,69.3,88.2,0.0
2019,01,31,82.2,75.0,88.0,0.0
2019,01,13,87.1,77.9,97.7,0.0
2019,01,15,76.6,68.0,86.9,0.0
2019,01,01,77.6,70.7,87.1,0.0
2019,01,22,70.9,58.6,85.1,0.0
2019,01,29,75.7,60.3,91.2,0.0
2019,01,20,80.3,70.2,90.9,0.0
2019,01,20,78.9,65.8,92.3,0.0
2019,01,04,80.1,76.8,83.8,0.0
2019,01,01,73.0,65.1,85.5,0.0
2019,01,18,79.6,70.9,91.4,0.0
2019,01,10,80.7,71.1,92.3,0.0
2019,01,22,80.5,73.0,90.5,0.0
2019,01,24,80.5,70.3,90.3,0.0
2019,01,06,80.7,74.3,89.6,0.0
2019,01,12,82.4,70.2,90.0,0.0
2019,01,18,81.3,75.2,88.2,0.0
2019,01,23,80.9,72.5,89.8,0.0
2019,01,30,79.3,63.5,94.8,0.0
2019,01,08,80.0,70.2,89.6,0.0
2019,01,06,79.2,72.5,86.0,0.0
2019,01,30,82.4,74.5,89.1,0.0
2019,01,04,72.8,62.6,83.5,0.0
2019,01,22,70.9,59.2,82.4,0.0
2019,01,01,80.2,72.0,87.6,0.24
2019,01,26,80.7,73.4,86.2,0.0
2019,01,06,81.3,77.7,84.7,0.33
2019,01,30,81.7,69.8,89.6,0.0
2019,01,21,75.1,63.3,88.2,0.0
2019,01,09,85.0,78.1,93.7,0.0
2019,01,17,76.9,67.3,86.9,0.0
2019,01,21,78.3,67.1,92.8,0.0
2019,01,07,82.5,80.4,83.5,0.0
2019,01,30,77.2,63.0,93.2,0.0
2019,01,14,82.7,71.4,93.6,0.0
2019,01,21,84.6,71.1,92.7,0.0
2019,01,10,80.2,68.7,90.5,0.0
2019,01,27,68.7,58.1,82.4,0.0
2019,01,05,73.9,62.6,86.9,0.0
2019,01,02,79.4,70.5,86.9,0.0
2019,01,08,82.8,79.0,90.0,0.0
2019,01,18,71.6,63.5,85.1,0.0
2019,01,24,70.9,59.4,85.5,0.0
2019,01,09,81.0,72.9,89.6,0.0
2019,01,28,71.6,55.2,84.9,0.0
2019,01,12,83.9,73.0,95.9,0.0
2019,01,19,80.6,73.4,91.4,0.0
2019,01,24,77.0,62.6,92.5,0.0
2019,01,08,81.4,74.3,90.7,0.0
2019,01,20,80.8,72.1,86.9,0.0
2019,01,28,75.1,61.5,90.0,0.0
2019,01,04,74.1,65.8,80.6,0.0
2019,01,07,80.9,72.0,90.5,0.0
2019,01,16,80.9,72.9,88.2,0.0
2019,01,24,80.4,68.0,90.3,0.0
2019,01,07,80.6,69.4,91.9,0.0
2019,01,14,78.4,66.2,91.0,0.0
2019,01,16,81.4,73.4,87.8,0.0
2019,01,04,77.7,68.7,87.8,0.0
2019,01,22,80.8,72.9,91.6,0.0
2019,01,10,81.7,75.0,89.6,0.0
2019,01,19,80.1,73.2,90.5,0.0
2019,01,13,79.6,71.2,90.1,0.0
2019,01,27,70.5,57.9,86.2,0.0
2019,01,21,83.0,73.6,92.3,0.0
2019,01,30,81.2,68.2,91.4,0.0
2019,01,06,81.2,72.9,90.5,0.0
2019,01,26,71.2,59.0,84.6,0.0
2019,01,15,82.1,76.3,91.2,0.0
2019,01,14,85.4,77.7,93.2,0.0
2019,01,29,79.0,64.4,91.4,0.0
2019,01,28,74.3,60.4,86.2,0.0
2019,01,11,80.5,69.4,93.2,0.0
2019,01,24,80.8,69.4,92.7,0.0
2019,01,19,81.3,73.8,91.2,0.0
2019,01,04,79.0,70.3,85.3,0.0
2019,01,07,81.0,73.0,90.5,0.0
2019,01,23,73.4,60.8,87.8,0.0
2019,01,23,74.5,61.7,88.7,0.0
2019,01,30,81.7,65.1,93.2,0.0
2019,01,08,82.0,77.4,87.3,0.11
2019,01,24,80.7,68.4,93.7,0.0
2019,01,13,77.7,68.4,92.3,0.0
2019,01,05,78.2,70.9,86.0,0.0
2019,01,28,74.5,61.5,89.6,0.0
2019,01,24,69.7,57.2,84.9,0.0
2019,01,10,83.2,77.7,88.7,0.0
2019,01,24,82.4,77.4,83.7,0.0
2019,01,29,81.9,77.4,84.0,0.0
2019,01,07,81.7,77.9,86.0,0.0
2019,01,18,81.4,78.8,87.6,0.0
2019,01,09,80.5,74.3,88.7,0.0
2019,01,05,70.1,59.0,82.4,0.0
2019,01,03,78.6,73.2,81.0,0.0
2019,01,06,82.1,71.8,93.2,0.0
2019,01,04,80.2,72.5,86.7,0.0
2019,01,23,79.9,69.8,89.6,0.0
2019,01,02,74.1,63.1,85.8,0.0
2019,01,16,76.6,70.5,88.0,0.0
2019,01,14,81.8,69.8,94.1,0.0
2019,01,01,80.1,73.4,90.5,0.31
2019,01,10,80.6,70.7,92.5,0.0
2019,01,13,75.2,62.1,88.2,0.0
2019,01,31,81.8,66.0,93.2,0.0
2019,01,21,83.8,69.8,93.2,0.0
2019,01,09,81.5,76.6,88.5,0.01
2019,01,02,70.7,59.0,82.9,0.0
2019,01,19,79.7,70.5,89.8,0.0
2019,01,19,78.7,66.9,90.7,0.0
2019,01,03,77.7,65.3,88.0,0.0
2019,01,24,72.6,59.0,89.6,0.0
2019,01,07,81.6,74.3,89.2,0.0
2019,01,18,78.6,73.9,82.4,0.1
2019,01,18,72.3,62.2,82.8,0.0
2019,01,07,82.7,73.9,90.9,0.0
2019,01,30,83.2,73.8,94.5,0.0
2019,01,18,79.4,69.4,89.1,0.0
2019,01,17,71.2,60.8,81.7,0.0
2019,01,26,74.9,63.9,85.1,0.0
2019,01,11,82.6,77.5,87.4,0.0
2019,01,01,70.2,57.7,84.2,0.0
2019,01,08,74.0,71.6,76.6,0.33
2019,01,15,82.9,73.0,93.2,0.0
2019,01,09,83.5,76.1,91.6,0.0
2019,01,20,72.1,60.8,88.3,0.0
2019,01,14,79.5,67.6,92.3,0.0
2019,01,24,80.3,68.0,93.2,0.0
2019,01,30,81.6,69.3,92.8,0.0
2019,01,18,79.0,69.1,92.3,0.0
2019,01,19,81.2,73.0,90.7,0.0
2019,01,21,83.5,73.8,91.8,0.0
2019,01,08,81.4,72.5,88.7,0.0
2019,01,21,80.7,67.1,90.7,0.0
2019,01,24,82.2,74.8,90.7,0.0
2019,01,08,71.4,68.9,76.1,1.83
2019,01,06,75.7,65.1,85.1,99.99
2019,01,02,77.8,70.7,84.7,0.0
2019,01,24,74.4,61.0,90.3,0.0
2019,01,31,81.3,73.0,90.5,0.0
2019,01,10,73.2,66.2,83.3,0.0
2019,01,23,72.0,59.9,87.8,0.0
2019,01,12,80.2,68.9,93.6,0.0
2019,01,07,78.7,70.2,89.8,0.0
2019,01,24,75.7,60.6,92.8,0.0
2019,01,28,75.3,60.8,91.4,0.0
2019,01,26,76.2,68.0,89.6,0.0
2019,01,29,81.8,73.9,91.4,0.0
